"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2","City","State","Zip Code","County Name","PhoneNumber","CMS Region","Ownership Type","Certification Date"
"921745","AMERICUS HOSPICE, INC","5924 EAST LOS ANGELES AVENUE, SUITE T","","SIMI VALLEY","CA","93063","Ventura","(805) 520-5863","9","For-Profit","02/28/2018"
"921746","BRENTON HOSPICE, INC","8560 VINEYARD AVENUE SUITE 410","","RANCHO CUCAMONGA","CA","91730","San Bernardino","(909) 727-3707","9","For-Profit","04/11/2018"
"921747","COMFORT LIFE HOSPICE","8221 3RD ST, SUITE 201","","DOWNEY","CA","90241","Los Angeles","(562) 622-1400","9","For-Profit","06/11/2017"
"921748","TALNA HOSPICE CARE","26323 JEFFERSON AVENUE STE D","","MURRIETA","CA","92562","Riverside","(951) 677-5300","9","For-Profit","04/24/2018"
"921750","BROOKDALE HOSPICE, LLC","5674 STONERIDGE DRIVE, SUITE 206","","PLEASANTON","CA","94588","Alameda","(925) 227-1394","9","For-Profit","04/25/2018"
"921751","SUNCREST HOSPICE SACRAMENTO, LLC","4080 TRUXEL ROAD, SUITE 240","","SACRAMENTO","CA","95834","Sacramento","(408) 900-8838","9","For-Profit","03/29/2018"
"921752","UNISON HOSPICE CARE","3505 HART AVENUE, SUITE 112","","ROSEMEAD","CA","91770","Los Angeles","(626) 374-5466","9","For-Profit","12/18/2017"
"921753","WESTERN HORIZON HOSPICE AND PALLIATIVE CARE, INC","23591 EL TORO ROAD, SUITE 200","","LAKE FOREST","CA","92630","Orange","(855) 611-4677","9","For-Profit","03/15/2018"
"921754","HOSPICE AND PALLIATIVE CARE OF SAINT MARIAM, INC","620 WEST ROUTE 66, SUITE 201","","GLENDORA","CA","91740","Los Angeles","(626) 914-4100","9","For-Profit","03/30/2018"
"921755","PRISTINE HOSPICE CARE","1419 N SAN FERNANDO BLVD, SUITE 101","","BURBANK","CA","91504","Los Angeles","(818) 422-8610","9","For-Profit","12/28/2017"
"921756","HEALTHY LIFE HOSPICE, INC","12509 OXNARD STREET, SUITE 215","","N HOLLYWOOD","CA","91606","Los Angeles","(818) 308-6255","9","For-Profit","12/06/2017"
"921757","QUALITY HOSPICE CARE, INC","18856 AMAR ROAD, SUITE 9","","WALNUT","CA","91789","Los Angeles","(562) 685-6524","9","For-Profit","01/16/2018"
"921758","SOFT TOUCH HOSPICE, INC","14640 VICTORY BLVD, SUITE 222","","VAN NUYS","CA","91411","Los Angeles","(818) 376-8661","9","For-Profit","04/25/2018"
"921759","EXCEL HOSPICE CARE, INC","6611 FOLSOM AUBURN ROAD","","FOLSOM","CA","95630","Sacramento","(916) 693-6428","9","For-Profit","05/30/2018"
"921760","ALTERNATIVE CHOICE HOSPICE, INC","14640 VICTORY BLVD, SUITE 201","","VAN NUYS","CA","91411","Los Angeles","(818) 660-2923","9","For-Profit","01/24/2018"
"921761","EXPERT MEDICAL MANAGEMENT GROUP, INC","2913 NORTH GLENOAKS BLVD","","BURBANK","CA","91504","Los Angeles","(747) 333-8414","9","For-Profit","02/01/2018"
"921762","LATREIA HEALTHCARE SERVICES, LLC","6608 MERCY COURT, SUITE C","","FAIR OAKS","CA","95628","Sacramento","(916) 476-6519","9","Other","06/12/2018"
"921763","SPRING MEADOW HOSPICE CARE, INC","25400 ALESSANDRO BLVD","","MORENO VALLEY","CA","92553","Riverside","(951) 243-8400","9","For-Profit","05/08/2018"
"921764","AMERICAN HOSPICE CARE, INC","930 OAK STREET, SUITE B","","BAKERSFIELD","CA","93304","Kern","(661) 304-9373","9","For-Profit","04/14/2018"
"921765","ST JUDE HOSPICE & PALLIATIVE CARE","121 N STATE COLLEGE BLVD SUITE 1A","","ANAHEIM","CA","92806","Orange","(949) 584-6347","9","For-Profit","02/05/2018"
"921766","UNICARE HOSPICE PROVIDER, INC","2500 EAST FOOTHILL BLVD, SUITE 506","","PASADENA","CA","91107","Los Angeles","(626) 796-1988","9","For-Profit","12/12/2017"
"921767","ESSENTIAL HOSPICE CARE","7200 VINELAND AVE, SUITE 211","","SUN VALLEY","CA","91352","Los Angeles","(818) 859-5734","9","For-Profit","01/05/2018"
"921768","CERTIFIED HOSPICE CARE, INC","4532 RINETTI LANE, SUITE B","","LA CANADA","CA","91011","Los Angeles","(818) 385-0744","9","For-Profit","05/14/2018"
"921769","VALLEY CREEK HOSPICE, INC","6320 VAN NUYS BLVD SUITE 402","","VAN NUYS","CA","91401","Los Angeles","(323) 512-2100","9","For-Profit","01/24/2018"
"921770","AFFINITY HOSPICE LLC","5767 UPLANDER WAY, SUITE 208","","CULVER CITY","CA","90230","Los Angeles","(310) 463-1714","9","For-Profit","05/22/2018"
"921771","UNISYS HOSPICE CARE, INC","7200 VINELAND AVE, UNIT 204","","SUN VALLEY","CA","91352","Los Angeles","(818) 794-7711","9","For-Profit","05/03/2018"
"921772","ST. PETER'S HOSPICE CARE, INC.","8001 LAUREL CANYON BLVD., SUITE. 209","","N HOLLYWOOD","CA","91605","Los Angeles","(818) 504-0088","9","For-Profit","04/23/2018"
"921773","SPERO HOSPICE SERVICES, INC","5032 LANKERSHIM BLVD, SUITE 5","","N HOLLYWOOD","CA","91601","Los Angeles","(747) 221-9466","9","For-Profit","12/04/2017"
"921774","ALLIANCE HOSPICE","6717 MISSION STREET SUITE D-1","","DALY CITY","CA","94014","San Mateo","(650) 000-0000","9","For-Profit","07/14/2018"
"921775","HERA HOSPICE, INC","9029 RESEDA BLVD, SUITE 209","","NORTHRIDGE","CA","91324","Los Angeles","(818) 660-2628","9","For-Profit","05/08/2018"
"921776","CONTINUUM CARE NORTHBAY, LLC","5401 OLD REDWOOD HWY, SUITE 110","","PETALUMA","CA","94954","Sonoma","(707) 540-9838","9","For-Profit","07/16/2018"
"921777","EPIONE HOSPICE, INC","14126 SHERMAN WAY, SUITE 205","","VAN NUYS","CA","91405","Los Angeles","(818) 930-5010","9","For-Profit","06/15/2018"
"921778","LA CRESCENTA HOSPICE CARE, CORP","3130 FOOTHILL BLVD, SUITE 11","","LA CRESCENTA","CA","91214","Los Angeles","(818) 482-9282","9","For-Profit","02/03/2018"
"921779","SAFEWAY HOSPICE CORP","415 EAST HARVARD STREET, SUITE 203","","GLENDALE","CA","91205","Los Angeles","(818) 945-5964","9","For-Profit","04/13/2018"
"921780","RDM HOSPICE CARE","14271 FERN AVENUE","","CHINO","CA","91710","San Bernardino","(800) 503-2970","9","For-Profit","07/02/2018"
"921781","SANTA MONICA HOSPICE CARE INC","5250 SANTA MONICA BLVD, SUITE 218","","LOS ANGELES","CA","90029","Los Angeles","(323) 457-2062","9","For-Profit","05/01/2018"
"921782","ANTELOPE VALLEY SUPPORTIVE CARE AND HOSPICE, INC","6708 FOOTHILL BLVD, SUITE 200","","TUJUNGA","CA","91042","Los Angeles","(818) 330-5139","9","For-Profit","05/01/2018"
"921783","T&K HOSPICE","14640 VICTORY BLVD., SUITE 204A","","VAN NUYS","CA","91411","Los Angeles","(818) 536-5448","9","For-Profit","05/23/2018"
"921784","BEST CHOICE HOSPICE, INC","3111 LOS FELIZ BLVD. SUITE 214","","LOS ANGELES","CA","90039","Los Angeles","(323) 663-6683","9","For-Profit","03/22/2018"
"921785","ATLANTIS HOSPICE, INC","1775 EAST LINCOLN AVE, SUITE 203A","","ANAHEIM","CA","92805","Orange","(714) 699-2911","9","For-Profit","07/03/2018"
"921786","BROADWAY HOSPICE, INC","5032 LANKERSHIM BLVD, SUITE 6","","N HOLLYWOOD","CA","91601","Los Angeles","(760) 813-6020","9","For-Profit","02/22/2018"
"921787","HOBART HOSPICE CARE, INC","12445 MOORPARK ST #B","","N HOLLYWOOD","CA","91604","Los Angeles","(323) 457-2046","9","For-Profit","05/01/2018"
"921788","MLIFE HOSPICE, INC","10590 MAGNOLIA AVENUE, STE F","","RIVERSIDE","CA","92505","Riverside","(951) 743-6078","9","For-Profit","05/21/2018"
"921789","HOLISTIC PALLIATIVE CARE, INC","5707 REDWOOD ROAD, SUITE 5","","OAKLAND","CA","94619","Alameda","(510) 285-7800","9","For-Profit","09/07/2018"
"921790","KEYSTONE HOSPICE INCORPORATION","9501 VAN NUYS BLVD SUITE 104","","PANORAMA CITY","CA","91402","Los Angeles","(323) 691-1118","9","For-Profit","04/09/2018"
"921791","RELIEVE CARE HOSPICE INC.","11631 VICTORY BLVD., SUITE 206","","N HOLLYWOOD","CA","91606","Los Angeles","(818) 821-1061","9","For-Profit","03/30/2018"
"921792","CRESTLINE HOSPICE INC","964 5TH AVENUE, SUITE 304","","SAN DIEGO","CA","92101","San Diego","(619) 550-3570","9","For-Profit","02/09/2018"
"921793","SEA COAST HOSPICE CARE INC","8380 MIRAMAR MALL","","SAN DIEGO","CA","92121","San Diego","(858) 452-9300","9","For-Profit","09/11/2018"
"921794","SEQUOIA HOSPICE","830 HILLVIEW COURT, SUITE 245","","MILPITAS","CA","95035","Santa Clara","(408) 797-2575","9","For-Profit","09/19/2018"
"921795","IMPERIAL HOSPICE, INC","1447 EAST COLORADO ST, SUITE D","","GLENDALE","CA","91205","Los Angeles","(818) 208-4525","9","For-Profit","07/17/2018"
"921796","SOS HOSPICE, INC","14547 TITUS STREET, SUITE 106","","PANORAMA CITY","CA","91402","Los Angeles","(818) 782-2656","9","For-Profit","04/21/2018"
"921797","EVEN HOSPICE, INC","13749 VICTORY BLVD, SUITE A","","VAN NUYS","CA","91401","Los Angeles","(818) 904-3310","9","For-Profit","05/02/2018"
"921798","NNN HOSPICE, INC","8001 LAUREL CANYON BLVD, SUITE 207","","N HOLLYWOOD","CA","91605","Los Angeles","(818) 771-9331","9","For-Profit","06/05/2018"
"921799","SPECIAL CARE HOSPICE SERVICES, INC","417 WEST ARDEN AVENUE, SUITE 105","","GLENDALE","CA","91203","Los Angeles","(818) 291-3072","9","For-Profit","05/01/2018"
"971500","REGIONAL HOSPICE INC","9644 COURT GLEN DRIVE","","HOUSTON","TX","77099","Harris","(281) 216-2555","6","For-Profit","09/24/2018"
"971501","CREST PALLIATIVE CARE","8023 VANTAGE DRIVE STE 315","","SAN ANTONIO","TX","78230","Bexar","(210) 469-3200","6","Other","06/19/2019"
"971502","SHALEM HOSPICE CARE LLC","2611 BELTLINE RD STE 127A","","SUNNYVALE","TX","75182","Dallas","(972) 803-4620","6","For-Profit","05/22/2019"
"971503","LACKLAND HOSPICE AND PALLIATIVE CARE","1840 LOCKHILL SELMA RD., STE. 103E","","SAN ANTONIO","TX","78213","Bexar","(210) 994-5388","6","Other","06/28/2019"
"971504","DIRECT HOSPICE CARE INC","3605 KATY FREEWAY SUITE 101","","HOUSTON","TX","77007","Harris","(281) 888-6645","6","For-Profit","10/16/2018"
"971505","ROAD TO HAPPINESS HOME CARE SERVICES LLC","315 W. ALABAMA ST. SUITE #209","","HOUSTON","TX","77006","Harris","(713) 702-4927","6","For-Profit","06/28/2019"
"971506","CARRINGTON HOSPICE CARE INC","1506 W PIONEER PARKWAY SUITE #202 A","","ARLINGTON","TX","76013","Tarrant","(817) 264-3341","6","For-Profit","07/31/2019"
"971507","CONCORD HOSPICE CARE LLC","2010 E BUSINESS HWY 83 STE C","","DONNA","TX","78537","Hidalgo","(956) 532-7983","6","For-Profit","08/16/2019"
"971508","LITTLE LANTERN HOSPICE LLC","4541 NORTH JOSEY LANE STE 110 - B","","CARROLLTON","TX","75010","Denton","(469) 423-0571","6","For-Profit","06/29/2019"
"971509","HOLY HOSPICE AND PALLIATIVE CARE LLC","2665 VILLA CREEK DR. SUITE 206H","","FARMERS BRANCH","TX","75234","Dallas","(214) 494-8416","6","For-Profit","05/31/2019"
"971510","ENLIGHTENED HEIGHTS HOSPICE AND PALLIATIVE CARE","1840 LOCKHILL SELMA RD STE 103C","","SAN ANTONIO","TX","78213","Bexar","(210) 994-5388","6","Other","06/18/2019"
"971511","SAINTS HOSPICE INC","502 WATERS EDGE WAY SUITE B","","MURPHY","TX","75094","Collin","(214) 918-9976","6","For-Profit","02/18/2019"
"971512","GILEAD COMMUNITY HOME HEALTH INC","2104 ROOSEVELT DR SUITE M","","ARLINGTON","TX","76013","Tarrant","(817) 801-7100","6","For-Profit","05/20/2019"
"971513","PERFECTION HOSPICE CARE INCORPORATED","407 NORTH CEDAR RIDGE DRIVE STE 237","","DUNCANVILLE","TX","75116","Dallas","(817) 903-7723","6","For-Profit","05/28/2019"
"971514","CARING HOSPICE II LLC","315 W. ALABAMA ST. STE. 210","","HOUSTON","TX","77006","Harris","(713) 529-1402","6","Other","08/12/2019"
"971515","MERCIFUL HANDS LLC","2305 HWY 6 SOUTH.  SUITE B","","HOUSTON","TX","77077","Harris","(832) 770-9248","6","For-Profit","08/20/2019"
"971516","SUMMIT HOME HEALTH CARE","7475 CALLAGHAN RD STE 104","","SAN ANTONIO","TX","78229","Bexar","(210) 615-3877","6","For-Profit","08/30/2019"
"971517","VIDA DE PAZ, LLC","103 N TOWER RD. STE 4","","ALAMO","TX","78516","Hidalgo","(956) 601-1914","6","For-Profit","09/16/2019"
"971518","THE MEDICAL TEAM INC","4 EAST STATE HIGHWAY 359","","HEBBRONVILLE","TX","78361","Jim Hogg","(361) 527-4007","6","For-Profit","04/19/2019"
"971519","MMCARE - HOSPICE","18568 FORTY SIX PARKWAY SUITE 3001B","","SPRING BRANCH","TX","78070","Comal","(830) 730-7711","6","For-Profit","03/21/2019"
"971520","CARING HANDS PALLIATIVE AND HOSPICE","1840 LOCKHILL SELMA RD STE 103D","","SAN ANTONIO","TX","78213","Bexar","(210) 994-5388","6","For-Profit","08/15/2019"
"971521","BELOVED HOSPICE SERVICES","4538 CENTERVIEW DR., STE. 144","","SAN ANTONIO","TX","78228","Bexar","(210) 444-9776","6","For-Profit","09/11/2019"
"971522","OLIVE BRANCH HOSPICE","2051 S WHEELER, SUITE E","","JASPER","TX","75951","Jasper","(409) 384-5700","6","For-Profit","10/10/2019"
"A01500","AVEEVA HOSPICE","11860 MAGNOLIA AVENUE, SUITE I","","RIVERSIDE","CA","92503","Riverside","(951) 394-7500","9","For-Profit","09/25/2018"
"A01501","GEO HOSPICE CARE, INC","829 N LA CADENA DRIVE","","COLTON","CA","92324","San Bernardino","(818) 853-2817","9","For-Profit","10/24/2018"
"A01502","MISSION HOSPICE OF THE INLAND EMPIRE","818 N MOUNTAIN AVE, SUITE 104","","UPLAND","CA","91786","San Bernardino","(909) 981-3000","9","For-Profit","06/11/2018"
"A01503","STARLIGHT HOSPICE","4959 PALO VERDE ST, SUITE 102B","","MONTCLAIR","CA","91763","San Bernardino","(909) 257-8788","9","For-Profit","10/01/2017"
"A01504","HELPING HANDS HOME HEALTH CARE AND HOSPICE, INC.","1710 SOUTH AMPHLETT BLVD, SUITE 112","","SAN MATEO","CA","94402","San Mateo","(650) 286-9000","9","For-Profit","08/03/2018"
"A01505","STAR CARE HOSPICE, INC","6980 SANTA TERESA BLVD, SUITE 140","","SAN JOSE","CA","95119","Santa Clara","(408) 667-3140","9","For-Profit","07/06/2018"
"A01506","HOSPICE CARE OF THE COAST INC","215 SOUTH HICKORY STREET, SUITE 104","","ESCONDIDO","CA","92025","San Diego","(760) 294-3422","9","For-Profit","12/17/2018"
"A01507","PERPETUAL CARE HOSPICE, INC","1965 YOSEMITE AVENUE, SUITE #110","","SIMI VALLEY","CA","93063","Ventura","(818) 687-2423","9","For-Profit","11/24/2018"
"A01508","HOSPICE OF ORANGE COUNTY, INC","10840 WARNER AVE, SUITE 210","","FOUNTAIN VALLEY","CA","92708","Orange","(657) 204-9324","9","For-Profit","02/27/2017"
"A01509","ANGEL RAYS HOSPICE INC","7034 VAN NUYS BLVD, SUITE 203","","VAN NUYS","CA","91405","Los Angeles","(747) 208-4699","9","For-Profit","05/14/2018"
"A01510","CARING HEARTS HOSPICE AND PALLIATIVE CARE, INC","920 WEST GLENOAKS BLVD, SUITE 202","","GLENDALE","CA","91202","Los Angeles","(818) 243-3705","9","For-Profit","05/29/2018"
"A01511","LEGACY COMFORT CARE HOSPICE, INC","20944 SHERMAN WAY, SUITE 105","","CANOGA PARK","CA","91303","Los Angeles","(818) 912-6174","9","For-Profit","05/14/2018"
"A01512","GENTLE TOUCH HOSPICE, INC","15600 DEVONSHIRE ST, SUITE 207","","GRANADA HILLS","CA","91344","Los Angeles","(818) 219-6045","9","For-Profit","10/26/2017"
"A01513","ESPECIAL CARE HOSPICE INC","6740 VESPER AVE, SUITE #201","","VAN NUYS","CA","91405","Los Angeles","(818) 387-6280","9","For-Profit","06/22/2018"
"A01514","IV HOSPICE, INC","217 WEST ALAMEDA AVE, SUITE 201","","BURBANK","CA","91502","Los Angeles","(818) 588-4747","9","For-Profit","08/10/2018"
"A01515","VALENCIA HOSPICE CARE","25050 AVENUE KEARNY, SUITE #104","","VALENCIA","CA","91355","Los Angeles","(661) 249-6245","9","For-Profit","03/22/2018"
"A01516","ZION HOSPICE CARE, INC","1241 SOUTH GLENDALE AVE, SUITE 205C","","GLENDALE","CA","91205","Los Angeles","(626) 460-2021","9","For-Profit","06/30/2017"
"A01517","VIDA HOSPICE SERVICES, INC","1010 WEST MAGNOLIA BLVD, SUITE 103","","BURBANK","CA","91506","Los Angeles","(818) 561-4980","9","For-Profit","05/07/2018"
"A01518","PASSION AND LOVE HOSPICE INC","13601 WHITTIER BLVD, SUITE 413","","WHITTIER","CA","90605","Los Angeles","(626) 671-1070","9","For-Profit","04/04/2018"
"A01519","COLUSA MEDICAL CENTER HOSPICE","199 EAST WEBSTER STREET, SUITE A/B","","COLUSA","CA","95932","Colusa","(530) 619-0800","9","For-Profit","11/26/2018"
"A01520","LIGHT ANGEL HOSPICE INC","7034 VAN NUYS BLVD, SUITE 202","","VAN NUYS","CA","91405","Los Angeles","(747) 208-4477","9","For-Profit","07/30/2018"
"A01521","SVA HOSPICE","13758 VICTORY BLVD, SUITE 209","","VAN NUYS","CA","91401","Los Angeles","(818) 946-8061","9","For-Profit","05/08/2018"
"A01522","GRACE AND HOPE HOSPICE, INC","13735 VICTORY BLVD  SUITE 9","","VAN NUYS","CA","91401","Los Angeles","(818) 436-5464","9","For-Profit","05/23/2018"
"A01523","AAA SOCAL HOSPICE INC.","16461 SHERMAN WAY, SUITE 150","","VAN NUYS","CA","91406","Los Angeles","(818) 779-0484","9","For-Profit","05/17/2018"
"A01524","COMFORT-FOCUSED HOSPICE CARE, INC","1419 NORTH SAN FERNANDO BOULEVARD, SUITE 200","","BURBANK","CA","91504","Los Angeles","(818) 842-5000","9","For-Profit","07/02/2018"
"A01525","DIVINITY HOSPICE","7017 VAN NUYS BOULEVARD, SUITE 3","","VAN NUYS","CA","91405","Los Angeles","(818) 386-8411","9","For-Profit","07/10/2018"
"A01526","OPTIMAL HOSPICE CARE","44151 15TH STREET WEST, SUITE 201","","LANCASTER","CA","93534","Los Angeles","(661) 674-3300","9","For-Profit","04/18/2018"
"A01527","COMFORTING HOME HOSPICE, INC","611 SOUTH CATALINA STREET, SUITE 204","","LOS ANGELES","CA","90005","Los Angeles","(213) 387-1366","9","For-Profit","07/26/2018"
"A01528","ST BERNARDINE HOSPICE CARE, INC","6 VENTURE, SUITE 235","","IRVINE","CA","92618","Orange","(949) 397-2070","9","For-Profit","08/22/2018"
"A01529","VISION VIEJO HOSPICE SERVICES","27281 LAS RAMBLAS, SUITE 200","","MISSION VIEJO","CA","92691","Orange","(949) 328-3227","9","For-Profit","06/28/2018"
"A01530","ADVOCARE HOSPICE, INC","900 NORTH BROADWAY,  SUITE 410","","SANTA ANA","CA","92701","Orange","(714) 256-7348","9","For-Profit","11/16/2018"
"A01531","TLC HOSPICE INC","2323 WEST LINCOLN AVE, SUITE 209","","ANAHEIM","CA","92801","Orange","(714) 767-7270","9","For-Profit","12/17/2018"
"A01532","FIRSTCARE HOSPICE, INC","900 NORTH BROADWAY, SUITE 712","","SANTA ANA","CA","92701","Orange","(714) 732-6290","9","For-Profit","08/29/2018"
"A01533","QUALITY HEALTHCARE HOSPICE","10220 CULVER BLVD, SUITE #206","","CULVER CITY","CA","90232","Los Angeles","(888) 863-5290","9","For-Profit","01/16/2019"
"A01534","QUIETUDE HOSPICE CARE, INC","8619 RESEDA BLVD, SUITE 105","","NORTHRIDGE","CA","91324","Los Angeles","(818) 620-8411","9","For-Profit","01/04/2019"
"A01535","OLYMPIA HOSPICE CARE INC","6501 FOOTHILL BLVD, SUITE 201A","","TUJUNGA","CA","91042","Los Angeles","(747) 222-8525","9","For-Profit","01/16/2019"
"A01536","ANX HOSPICE CARE","455 HICKEY BLVD SUITE 320","","DALY CITY","CA","94015","San Mateo","(650) 991-1106","9","For-Profit","09/26/2018"
"A01537","HOSPICE OF THE VALLEY","5100 N 6TH STREET, SUITE 150","","FRESNO","CA","93710","Fresno","(559) 227-7202","9","For-Profit","11/02/2018"
"A01538","OCEANSIDE HOSPICE CARE INC","840 TOWNSITE DRIVE, SUITE 856","","VISTA","CA","92084","San Diego","(760) 414-9717","9","For-Profit","12/03/2018"
"A01539","ALLSUPPORT HOSPICE, LLC","3155 KEARNEY STREET, SUITE 140","","FREMONT","CA","94538","Alameda","(408) 372-7024","9","For-Profit","01/27/2019"
"A01540","24/7 TEAM CARE HOSPICE","4220 EAST LOS ANGELES AVENUE, SUITE #101","","SIMI VALLEY","CA","93063","Ventura","(818) 390-7654","9","For-Profit","11/05/2018"
"A01541","UNIQUE CARE LOS ANGELES HOSPICE, INC","27001 AGOURA ROAD SUITE #110","","CALABASAS","CA","91301","Los Angeles","(818) 878-9440","9","For-Profit","09/02/2018"
"A01542","HELPFUL HANDS HOSPICE CARE INC","2670 S MYRTLE AVE, SUITE D-203","","MONROVIA","CA","91016","Los Angeles","(626) 538-4818","9","For-Profit","07/23/2018"
"A01543","DIVINE GRACE HOSPICE, INC","16600 SHERMAN WAY SUITE 266","","VAN NUYS","CA","91406","Los Angeles","(818) 817-6870","9","For-Profit","07/27/2018"
"A01544","FAIRY HOSPICE CARE, INC.","512 E. WILSON AVENUE, SUITE 303","","GLENDALE","CA","91206","Los Angeles","(818) 960-5836","9","For-Profit","07/09/2018"
"A01545","MIRACLE HEALING HOSPICE, INC","13609-13615 VICTORY BLVD SUITE 222-223","","VAN NUYS","CA","91401","Los Angeles","(818) 485-4010","9","For-Profit","08/09/2018"
"A01546","FAITHFUL HOSPICE CARE, INC","5924 EAST LOS ANGELES AVENUE, SUITE F","","SIMI VALLEY","CA","93063","Ventura","(818) 544-6052","9","For-Profit","08/09/2018"
"A01547","CARING HOSPICE INC","3029 N SAN FERNANDO RD, STE 110","","BURBANK","CA","91504","Los Angeles","(818) 561-4353","9","For-Profit","08/21/2018"
"A01548","MINDBODY HOSPICE, INC","30101 AGOURA COURT ROAD, SUITE 123","","AGOURA HILLS","CA","91301","Los Angeles","(844) 404-6463","9","For-Profit","09/21/2018"
"A01549","MEADOWS HOSPICE CARE, INC","728 S HILL STREET, SUITE 200A","","LOS ANGELES","CA","90014","Los Angeles","(213) 265-7179","9","For-Profit","06/27/2018"
"A01550","YOUR FAMILY HOSPICE, INC","14328 VICTORY BOULEVARD, SUITE A","","VAN NUYS","CA","91401","Los Angeles","(323) 472-0703","9","For-Profit","10/15/2018"
"A01551","PURVIEW HOSPICE AND PALLIATIVE CARE, INC","1715 NORTH MARIPOSA AVENUE","","LOS ANGELES","CA","90027","Los Angeles","(323) 610-1616","9","For-Profit","08/06/2018"
"A01552","MOUNT OLIVES HOSPICE","18520 BURBANK BLVD STE 212","","TARZANA","CA","91356","Los Angeles","(818) 514-5083","9","For-Profit","08/23/2018"
"A01553","PD HOSPICE","14845 MAGNOLLA BOULEVARD, SUITE 203B","","SHERMAN OAKS","CA","91403","Los Angeles","(818) 292-1039","9","For-Profit","08/27/2018"
