Measure_Name,State,Rank,Value,Score,Lower_CI,Upper_CI,Source,Source_Year
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Idaho,44,70.1,-1.29,79.2,61,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Illinois,23,77.8,0.48,84.6,71,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Indiana,43,71.4,-0.99,77.5,65.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Iowa,24,77.7,0.46,82.1,73.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Kansas,21,78,0.53,81.9,74,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Kentucky,42,72,-0.85,80.8,63.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Louisiana,49,66.6,-2,75.9,57.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Maine,24,77.7,0.46,82,73.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Maryland,8,80.1,1.01,83.9,76.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Massachusetts,35,75.7,0,81.9,69.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Michigan,26,77.5,0.41,82.8,72.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Minnesota,17,78.4,0.62,81.9,74.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Mississippi,29,76.9,0.28,84.8,69,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Missouri,27,77.4,0.39,83.3,71.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Montana,16,78.5,0.64,84.5,72.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Nebraska,7,80.2,1.03,83.9,76.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Nevada,30,76.4,0.16,86.1,66.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",New Hampshire,6,81.4,1.31,86.9,75.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",New Jersey,34,75.9,0.05,86.9,64.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",New Mexico,18,78.2,0.57,85.4,71.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",New York,50,64.4,-2,70.4,58.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",North Carolina,10,80,0.99,86.5,73.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",North Dakota,11,79.2,0.8,84.3,74.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Ohio,31,76.2,0.11,81.3,71.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Oklahoma,3,82.3,1.52,87.5,77.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Oregon,39,74.4,-0.3,81,67.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Pennsylvania,14,79,0.76,86.5,71.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Rhode Island,18,78.2,0.57,84.8,71.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",South Carolina,11,79.2,0.8,83.3,75.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",South Dakota,1,83.8,1.86,89.8,77.8,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Tennessee,41,73.2,-0.57,82.8,63.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Texas,40,73.6,-0.48,83.9,63.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Utah,15,78.9,0.73,83.8,74.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Vermont,32,76.1,0.09,81.9,70.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Virginia,4,82.1,1.47,86.9,77.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Washington,2,83.3,1.74,86.4,80.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",West Virginia,18,78.2,0.57,85.4,71.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Wisconsin,4,82.1,1.47,88.9,75.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",Wyoming,45,69.9,-1.33,76.5,63.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",District of Columbia,,76.5,,84.4,68.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $50-$74,999",United States,,75.7,,77.1,74.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Alabama,4,80.9,1.22,86.2,75.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Alaska,49,66.6,-2,75.5,57.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Arizona,3,81.8,1.42,85.9,77.8,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Arkansas,16,78,0.55,83.7,72.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",California,22,76.6,0.23,80.5,72.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Colorado,6,79.3,0.85,82.7,76,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Connecticut,35,74.7,-0.21,77.9,71.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Delaware,15,78.1,0.57,82.8,73.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Florida,7,79.2,0.83,83.3,75,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Georgia,39,73.2,-0.55,77.8,68.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Hawaii,40,72.6,-0.69,77.2,68.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Idaho,46,68.7,-1.58,76.8,60.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Illinois,45,69.8,-1.33,75.6,64,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Indiana,27,75.7,0.02,81.2,70.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Iowa,14,78.5,0.66,82.4,74.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Kansas,9,79,0.78,82.5,75.6,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Kentucky,19,77,0.32,83.1,71,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Louisiana,42,70.1,-1.26,76.7,63.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Maine,9,79,0.78,83,75,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Maryland,17,77.9,0.53,80.7,75.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Massachusetts,37,74,-0.37,78.7,69.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Michigan,30,75.1,-0.11,79.4,70.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Minnesota,20,76.7,0.25,79.7,73.8,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Mississippi,43,70,-1.28,77.7,62.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Missouri,35,74.7,-0.21,80.5,68.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Montana,31,74.9,-0.16,81.4,68.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Nebraska,18,77.2,0.37,81,73.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Nevada,44,69.9,-1.31,78.6,61.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",New Hampshire,7,79.2,0.83,83.5,75,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",New Jersey,50,63.5,-2,76.8,50.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",New Mexico,11,78.8,0.73,84,73.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",New York,48,67.6,-1.83,71.7,63.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",North Carolina,1,85.9,2,91.3,80.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",North Dakota,32,74.8,-0.18,79.5,70.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Ohio,22,76.6,0.23,80.9,72.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Oklahoma,29,75.4,-0.05,80.9,69.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Oregon,2,82.6,1.6,87,78.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Pennsylvania,32,74.8,-0.18,80.5,69.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Rhode Island,25,76.1,0.11,81.1,71.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",South Carolina,13,78.6,0.69,82.3,75,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",South Dakota,47,68.5,-1.63,76.5,60.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Tennessee,20,76.7,0.25,83.8,69.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Texas,11,78.8,0.73,85.9,71.7,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Utah,32,74.8,-0.18,79.2,70.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Vermont,26,75.9,0.07,81.1,70.8,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Virginia,24,76.4,0.18,80.2,72.5,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Washington,5,80.2,1.05,83.4,77.1,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",West Virginia,27,75.7,0.02,82.1,69.2,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Wisconsin,38,73.9,-0.39,80.9,66.9,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",Wyoming,41,71.1,-1.03,76.7,65.4,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",District of Columbia,,82,,85.7,78.3,"CDC, Behavioral Risk Factor Surveillance System",2018
"Pneumonia Vaccination - Ages 65+ - $75,000 or More",United States,,75.6,,76.8,74.4,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Alaska,,63.1,,76.9,49.3,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Arizona,,67.4,,82.3,52.6,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Arkansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,California,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Colorado,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Connecticut,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Delaware,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Florida,,65.5,,85.8,45.2,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Georgia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Hawaii,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Idaho,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Illinois,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Indiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Iowa,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Kansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Kentucky,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Louisiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Maine,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Maryland,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Massachusetts,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Michigan,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Minnesota,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Mississippi,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Missouri,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Montana,,81.7,,91.9,71.5,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Nebraska,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Nevada,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,New Hampshire,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,New Jersey,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,New Mexico,,62.7,,75.2,50.3,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,New York,,79.2,,94.7,63.8,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,North Carolina,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,North Dakota,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Oklahoma,,80.5,,89.4,71.5,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Oregon,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Pennsylvania,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Rhode Island,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,South Carolina,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,South Dakota,,75,,87.1,62.8,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Tennessee,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Utah,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Vermont,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Washington,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,West Virginia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Wisconsin,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,Wyoming,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,District of Columbia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - American Indian,United States,,70.6,,75.4,65.9,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - Asian,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - Asian,Alaska,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - Asian,Arizona,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
Pneumonia Vaccination - Ages 65+ - Asian,Arkansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2018
